コード,前日終値,配当,配当利回り(%),forwardEPS,予想PER,目標株価
2694,71.0,0.5,71.0,,,
9306,2046.0,80.0,3.94,,,
4777,209.0,0.0,0.0,,,
3099,3266.0,80.0,2.36,161.47,21.03177,2984.4443
8163,1152.0,10.0,86.0,,,
7074,170.0,0.0,0.0,,,
3349,5908.0,75.0,1.25,365.03,16.46988,8169.0
8031,5341.0,140.0,2.65,293.85,18.002382,6422.3076
6472,445.8999938964844,13.0,2.87,23.74,19.085932,432.5
7367,327.0,15.5,4.73,,,
2157,945.0,26.0,2.73,63.68,14.981155,
7238,120.0,0.0,0.0,18.8,6.595745,
4098,1260.0,12.0,91.0,,,
2695,1582.0,15.0,91.0,112.95,14.537406,1450.0
5491,910.0,5.0,54.0,354.0,2.6299436,
8001,1927.0,44.0,2.27,647.27,2.9902513,2457.6924
8585,879.0,40.0,4.5,16.57,53.651176,1050.0
9010,2056.0,33.0,1.61,116.79,17.510061,4300.0
5480,4530.0,220.0,4.77,1192.2,3.870995,4700.0
4222,743.0,10.0,1.37,,,
6039,1009.0,25.0,2.52,231.9,4.277706,
9104,5423.0,205.0,3.74,562.67,9.73217,6698.1816
3190,570.0,22.0,3.87,,,
8793,3955.0,150.0,3.78,348.4,11.394949,
7126,1531.0,33.0,2.17,221.8,6.871055,
1820,5408.0,250.0,4.6,438.03,12.396411,6875.0
3976,516.0,0.0,0.0,,,
7524,168.0,20.0,11.9,,,
9308,1578.0,57.44,3.55,,,
4631,4780.0,140.0,2.9,327.83,14.742397,4900.0
9433,2716.0,84.0,3.07,2.33,1175.3219,2785.0715
7162,315.0,7.0,2.29,,,
7850,841.0,20.0,2.33,,,
7886,580.0,0.0,0.0,,,
3946,4010.0,170.0,4.28,554.8,7.1647444,
5020,1294.0,34.0,2.6,99.47,13.12456,1515.0
3454,1205.0,37.0,3.08,,,
4801,2300.0,40.0,1.74,,,
9887,4725.0,24.0,50.0,,,
7354,271.0,9.5,3.48,109.0,2.5045872,
3133,161.0,0.0,0.0,14.2,11.197184,
9601,10180.0,30.0,29.0,174.7,58.61477,15900.0
7550,7904.0,80.0,99.0,315.27,25.540014,10433.333
7475,2443.0,70.0,2.88,253.9,9.5746355,
3484,1071.0,34.0,3.19,41.7,25.58753,
7359,238.0,0.0,0.0,,,
5889,2103.0,86.0,4.11,139.9,14.953539,
3474,542.0,0.0,0.0,31.7,17.097792,
3067,451.0,0.0,0.0,,,
7084,2388.0,95.0,4.02,77.2,30.582903,
8944,255.0,6.0,2.39,,,
2882,1992.0,15.0,75.0,91.7,21.690294,
4553,3845.0,85.0,2.15,294.76,13.400732,4816.6665
9722,1777.0,20.0,1.07,738.4,2.5325027,2510.0
9535,398.0,12.0,3.03,,,
9539,1381.0,26.0,1.91,,,
9979,1064.0,14.0,1.32,,,
2384,4745.0,105.0,2.15,282.0,17.322695,5050.0
9973,21.0,0.0,0.0,,,
5741,3340.0,58.0,1.75,557.85,5.951421,2674.1667
8194,2413.0,70.0,2.85,391.7,6.2752104,2783.3333
2164,288.0,0.0,0.0,,,
2404,561.0,0.0,0.0,,,
6147,185.0,10.0,5.65,,,
9706,4740.0,95.0,1.97,215.83,22.38799,5921.4287
3556,784.0,0.0,0.0,,,
4565,1078.0,0.0,0.0,44.83,23.801025,1837.5
9221,1140.0,32.0,2.84,70.3,16.002844,
9249,1579.0,18.0,1.15,,,
7119,1579.0,40.0,2.53,,,
8920,753.0,10.0,1.34,47.06,15.830853,1025.0
3543,2815.0,62.0,2.2,154.32,18.293156,3330.0
9627,5463.0,80.0,1.45,305.03,18.040848,7416.6665
2884,644.0,0.0,0.0,83.9,7.699642,
9327,207.0,0.0,0.0,,,
9969,227.0,2.5,1.1,,,
3864,1131.0,26.0,2.36,54.0,20.37037,
2742,3755.0,72.0,1.88,360.6,10.593455,
7133,938.0,40.0,4.24,137.4,6.8631735,
4091,6272.0,66.0,1.07,276.73,22.346691,6056.25
9720,5690.0,25.0,45.0,,,
9699,3820.0,132.0,3.44,479.1,8.015028,
3546,1456.0,38.0,2.61,,,
8892,1106.0,53.0,4.82,,,
3068,2939.0,34.0,1.15,,,
9365,1490.0,50.0,3.34,,,
8179,1286.0,17.5,1.36,107.67,11.925327,1600.0
3967,594.0,0.0,0.0,,,
9267,3375.0,13.0,39.0,258.4,13.022446,5350.0
4088,2590.0,75.0,2.89,216.9,11.982481,2576.6667
4026,1893.0,49.0,2.55,209.9,9.171034,
2340,475.0,6.0,1.26,10.7,44.57944,
5571,1028.0,32.7,3.15,,,
6141,3424.0,105.0,3.05,284.49,12.109389,2872.0
1375,1056.0,20.0,1.9,158.0,6.64557,
7919,188.0,10.0,5.26,,,
9997,916.0,39.0,4.22,84.8,10.908018,
9628,1331.0,57.0,4.26,,,
9984,7085.0,11.0,15.0,295.29,25.36828,6829.0
8860,740.0,32.0,4.29,,,
9274,1020.0,40.0,3.96,,,
3050,1484.0,48.0,3.29,146.0,10.0,1750.0
8237,1419.0,12.0,85.0,62.2,22.717041,
7241,1003.0,46.0,4.53,204.5,4.963325,1200.0
9733,2269.0,120.0,5.26,140.5,16.241993,
3750,804.0,0.0,0.0,,,
7097,2895.0,28.0,96.0,,,
2293,2666.0,20.0,75.0,,,
9034,1600.0,80.0,5.03,,,
2734,979.0,33.0,3.41,,,
3447,903.0,36.0,4.03,,,
4681,1681.0,36.0,2.12,172.93,9.821894,2170.0
9247,1550.0,50.0,3.03,132.43,12.466965,2200.0
6428,318.0,12.0,3.76,,,
9959,880.0,24.0,2.67,,,
4666,1827.0,65.0,3.5,141.77,13.095154,2768.0
3167,1113.0,38.0,3.44,72.9,15.15775,1300.0
5076,2404.5,100.0,4.08,94.01,26.08233,2564.2856
6565,1388.0,24.0,1.73,,,
9531,6263.0,120.0,1.88,271.19,23.525942,6630.0
9890,1478.0,38.0,2.57,,,
2503,2710.0,76.0,2.8,172.0,15.805233,2728.125
9264,1609.0,75.0,4.61,,,
7247,338.0,15.0,4.11,44.7,8.165548,
7203,3031.0,100.0,3.29,324.22,9.382518,3827.4443
4337,2629.0,30.0,1.12,,,4490.0
7562,3700.0,15.0,40.0,,,
3395,2499.0,54.0,2.12,129.7,19.660755,3700.0
9147,5130.0,100.0,1.9,617.38,8.518254,3995.0
6400,271.0,7.0,2.59,,,
7795,196.0,8.0,4.1,,,
6758,3464.0,35.0,1.02,183.2,18.799128,4676.304
3397,3783.0,12.0,32.0,108.36,34.911407,4233.3335
1605,3704.0,108.0,3.0,268.4,13.42772,3981.5386
3222,816.0,16.0,1.96,14.8,55.135136,1100.0
4612,1026.5,17.0,1.61,59.32,17.810183,1193.0
5902,2241.0,140.0,6.25,378.2,5.922792,
7271,1190.0,54.0,4.54,,,
6570,1636.0,40.0,2.42,,,
3045,1470.0,50.0,3.39,,,
6092,793.0,24.0,3.01,,,
2904,768.0,14.0,1.83,51.3,14.931774,
5391,1449.0,70.0,4.8,,,
4689,413.5,11.0,2.64,21.42,19.481792,523.4667
3197,2763.5,26.0,93.0,52.32,53.698395,2900.0
8276,2533.0,66.0,2.65,181.4,13.754135,3200.0
7375,1584.0,0.0,0.0,,,
9049,7300.0,40.0,55.0,,,
2179,802.0,33.0,4.1,,,
7698,2442.0,20.0,81.0,134.6,18.328379,
9075,6540.0,100.0,1.46,271.14,25.337463,4947.5
7679,1726.0,30.0,1.74,209.2,8.226578,
4506,1506.0,0.0,0.0,17.13,94.74606,2121.4285
9211,1570.0,0.0,0.0,90.8,17.224669,
2337,452.0,15.5,3.44,35.19,12.816141,475.0
9701,4065.0,50.0,1.24,,,
3175,925.0,0.0,0.0,,,
3174,513.0,15.0,2.58,,,
2874,2626.0,28.0,1.08,66.2,39.274925,
3231,904.0,44.0,4.84,443.33,2.0517447,1163.4
2300,496.0,11.0,2.22,,,
6166,461.0,0.0,0.0,80.05,5.6964397,
5283,3185.0,70.0,2.22,,,
5989,1725.0,70.0,3.91,131.6,13.586625,
9974,6250.0,132.0,2.13,601.93,10.300201,7850.0
6753,622.4000244140625,0.0,0.0,54.41,11.422533,605.7143
5380,1179.0,37.5,3.17,,,
9220,1240.0,50.0,4.0,243.3,5.13769,
1447,284.0,4.8,1.63,,,
5870,780.0,30.0,3.85,,,
2588,3480.0,120.0,3.53,,,
9171,1778.0,60.0,3.35,,,
9635,2536.0,0.0,0.0,,,
3941,1422.0,50.0,3.43,157.35,9.265967,1575.0
4657,481.0,8.0,1.67,,,
1380,1012.0,10.0,1.0,,,
3063,812.0,4.0,41.0,31.7,30.567823,
3199,1332.0,31.0,2.34,,,
9557,165.0,0.0,0.0,,,
9434,217.1999969482422,8.8,4.09,11.59,18.576359,242.53333
4241,680.0,10.0,1.43,,,
7901,904.0,0.0,0.0,,,
6817,1434.0,53.0,3.6,149.0,9.892617,
5998,2993.0,50.0,1.71,,,
4409,723.0,44.0,6.1,,,
5261,6780.0,120.0,1.77,,,
7646,1773.0,95.0,5.36,,,
4760,1624.0,70.0,4.27,,,
8244,1724.0,20.0,1.16,86.7,19.907728,
7063,87.0,0.0,0.0,,,
2686,297.0,0.0,0.0,,,
3392,840.0,27.0,3.27,49.7,16.599598,
5233,4281.0,120.0,2.65,584.36,7.752071,4668.3335
4324,3074.0,139.5,4.14,322.9,9.309384,3293.3333
9362,3950.0,110.0,2.78,,,
9201,2653.0,96.0,3.5,249.16,10.994943,3040.0
9731,3550.0,100.0,2.79,,,
6310,1709.0,45.0,2.62,138.35,12.432237,
9351,1825.0,80.0,4.37,,,
5021,3703.0,165.0,4.41,1086.11,3.4425611,4845.0
4680,895.9000244140625,18.0,1.99,72.13,12.541245,1372.0
9202,2885.0,60.0,2.01,486.98,6.136802,3298.3333
4679,270.0,22.0,8.15,,,
5411,1678.5,80.0,4.7,317.82,5.350513,1940.0
8912,177.0,4.0,2.27,,,
7127,677.0,0.0,0.0,37.9,17.968336,
4650,267.0,0.0,0.0,,,
2791,4230.0,35.0,82.0,688.46,6.187723,
9206,1960.0,0.0,0.0,582.8,3.3716543,
7502,1592.0,25.0,1.55,,,
7320,1844.0,10.0,56.0,260.15,6.819143,
9616,2481.0,46.0,1.83,188.53,13.297619,3565.0
9250,925.0,0.0,0.0,26.5,35.320755,
4040,4220.0,65.0,1.55,,,
3034,1834.0,54.0,2.93,327.2,5.6326404,2100.0
9850,967.0,7.0,72.0,,,
9978,45.0,0.0,0.0,,,
9009,1068.5,22.0,2.02,329.58,3.310274,1382.0
4228,577.0,17.0,2.96,61.8,9.288026,
4707,330.0,7.0,2.16,,,
1711,233.0,0.0,0.0,,,
9369,3245.0,24.0,75.0,118.7,26.790228,2900.0
4502,5119.0,204.0,3.99,140.39,36.45559,6130.2
9761,2193.0,120.0,5.46,,,
7426,500.0,30.0,6.06,,,
8278,1997.0,30.0,1.5,,,
9324,2253.0,74.0,3.29,,,
6233,400.0,10.0,2.5,59.2,6.756757,
6183,1421.0,60.0,4.22,116.43,12.213347,1657.5
6562,931.0,0.0,0.0,127.92,7.7235775,
5532,4045.0,0.0,0.0,,,
8802,4018.0,50.0,1.23,150.71,26.912613,5522.727
6181,74.0,0.0,0.0,18.3,4.098361,
3479,1628.0,0.0,0.0,132.51,12.104748,2275.0
7494,225.0,10.0,4.46,,,
8801,1509.0,37.0,2.42,95.03,16.10544,2195.4546
9823,1001.0,22.4,2.22,,,
3286,1050.0,18.0,1.74,,,
2789,454.0,5.0,1.09,,,
7616,1787.0,5.0,28.0,,,
9119,1571.0,46.0,2.92,,,
5248,456.0,0.0,0.0,,,
7601,164.0,0.0,0.0,,,
3160,556.0,15.0,2.68,,,
8242,2478.5,48.0,1.92,196.3,12.715232,2525.0
4381,325.0,0.0,0.0,,,
3557,541.0,0.0,0.0,,,
6571,1308.0,40.0,3.01,109.75,12.100227,1300.0
8025,1223.0,30.0,2.48,,,
9878,454.0,10.0,2.21,,,
6189,948.0,40.0,4.23,,,
7918,104.0,0.0,0.0,,,
3010,173.0,5.0,2.91,15.02,11.451398,
9679,2350.0,24.0,1.0,,,
2162,398.0,9.0,2.3,,,
1873,293.0,11.0,3.77,,,
4005,587.0,16.0,2.62,38.95,15.666239,604.1111
9361,2102.0,50.0,2.3,,,
8217,782.0,26.0,3.3,32.7,24.067278,800.0
3238,369.0,18.0,4.88,,,
2666,158.0,8.0,5.0,,,
7512,836.0,16.0,1.92,49.3,16.916836,
7791,781.0,38.0,4.82,96.1,8.199792,
7369,498.0,0.0,0.0,,,
3103,1383.0,0.0,0.0,33.2,42.5,
3101,1712.0,80.0,4.42,119.75,15.114822,1950.0
7625,471.0,5.0,1.05,,,
9313,1096.0,26.0,2.35,,,
9311,7600.0,280.0,3.61,,,
8818,2165.0,30.0,1.42,80.6,26.30273,1925.0
2918,2623.0,120.0,4.51,200.4,13.268463,3600.0
8233,1983.0,40.0,2.01,131.73,15.129432,1977.5
9380,413.0,12.0,2.93,,,
7071,366.0,4.0,1.07,116.06,3.2310874,410.5
9778,5570.0,120.0,2.16,,,
9069,1916.5,56.0,2.94,129.2,14.756192,2048.3333
9956,3405.0,76.0,2.22,263.23,13.011435,3800.0
9432,150.1999969482422,5.4,3.61,14.55,10.274914,172.76923
3192,365.0,0.0,0.0,,,
4691,1817.0,85.0,4.66,,,
9366,952.0,38.0,3.89,,,
3021,1730.0,52.0,3.01,,,
3612,1499.0,67.0,4.5,346.7,4.2976637,1800.0
7083,770.0,12.0,1.57,64.3,11.912908,
9534,769.0,27.0,3.58,,,
9704,30.0,0.0,0.0,,,
9399,15.0,0.0,0.0,,,
2778,111.0,0.0,0.0,,,
8107,34.0,0.0,0.0,,,
3182,1442.0,26.0,1.77,27.03,54.495003,2300.0
9619,2150.0,80.0,3.74,245.7,8.701669,
9502,2961.0,70.0,2.39,234.76,12.459534,2752.0
9326,417.0,10.0,2.39,41.9,10.0,
9251,1206.0,60.0,4.98,84.8,14.209906,
7686,414.0,20.0,4.82,85.31,4.8646116,
2933,1044.0,23.0,2.22,92.0,11.26087,
8273,904.0,30.0,3.35,316.0,2.835443,1077.5
4343,2475.0,20.0,80.0,109.0,23.018349,
4245,671.0,24.0,3.59,,,
4615,126.0,0.0,0.0,,,
4720,240.0,5.0,2.09,,,
8181,982.0,15.0,1.53,,,
7743,505.0,15.0,3.0,46.3,10.799136,
9142,3491.0,121.0,3.44,338.79,10.395821,4461.1113
2502,1529.5,52.0,3.41,143.07,10.648633,2088.3333
3086,2159.0,56.0,2.58,127.2,17.044025,2296.0
9846,974.0,20.0,2.06,,,
9166,543.0,8.0,1.3,99.35,6.180171,930.0
3326,613.0,0.0,0.0,,,
3861,791.2000122070312,36.0,4.6,76.35,10.2449255,986.6667
8830,3650.0,52.0,1.4,418.26,8.886817,5390.0
3289,1284.0,50.0,3.79,108.67,12.137665,1571.0
7814,534.0,15.0,2.7,,,
9045,3213.0,86.0,2.69,238.29,13.424819,3650.0
7065,988.0,35.0,3.56,144.25,6.814558,
8267,1402.0,14.0,1.01,62.67,22.203608,1562.2222
2653,2839.0,50.0,1.77,,,
3382,1833.0,60.0,3.23,115.34,16.1219,2355.0
2927,840.0,36.0,4.25,,,
4235,673.0,35.0,5.19,99.5,6.7738695,
5074,1117.0,5.8,55.0,26.85,39.478584,
6217,1529.0,0.0,0.0,219.1,6.754906,
7037,906.0,20.0,2.23,,,
9008,732.0,22.0,2.98,273.55,2.6974962,862.0
4188,1118.0,32.0,2.79,91.18,12.579513,995.8333
9052,1911.0,50.0,2.63,,,
4100,2122.0,0.0,0.0,538.7,3.7497678,
9051,1296.0,15.0,1.14,,,
9903,1023.0,20.0,1.92,,,
7215,439.0,0.0,0.0,,,
5938,1692.5,90.0,5.34,80.41,20.973759,1811.1111
9173,3000.0,10.0,33.0,,,
5852,690.0,48.0,6.8,127.6,5.5329156,
6625,327.0,18.0,5.52,,,
7111,509.0,0.0,0.0,,,
8086,1707.5,32.0,1.86,105.73,16.27731,1816.0
9006,1478.5,46.0,3.05,78.98,19.106102,1567.5
9842,1866.0,40.0,2.1,197.43,9.64899,
3293,765.0,35.0,4.58,,,
4436,468.0,0.0,0.0,57.7,8.301559,480.0
2138,502.0,0.0,0.0,19.7,25.482233,
9022,3470.0,32.0,92.0,424.52,8.195138,4460.0
8289,1001.0,20.0,4.35,,,
7593,443.0,24.0,5.42,70.0,6.3285713,
7267,1441.0,70.0,4.82,228.14,6.3667045,1523.4967
9063,3935.0,140.0,3.55,,,
8804,3114.0,122.0,3.73,246.27,13.274049,4266.6665
5204,2900.0,72.0,2.48,,,
3370,504.0,3.0,59.0,,,
5707,979.0,0.0,0.0,-73.6,-13.505435,900.0
7130,2922.0,80.0,2.72,,,
6557,672.0,0.0,0.0,140.4,4.6082625,
9042,4552.0,100.0,2.14,325.13,14.403469,5160.0
4651,249.0,3.0,1.26,33.5,7.1044774,
3137,203.0,0.0,0.0,6.3,31.90476,
6218,596.0,12.0,2.0,,,
9007,1620.5,60.0,3.71,111.5,14.506726,1791.6666
8203,710.0,29.0,4.08,87.23,8.139401,
5940,719.0,30.0,4.2,,,
7199,2062.0,64.0,3.16,178.3,11.357263,4000.0
7091,1182.0,10.0,84.0,56.5,21.044249,
3069,155.0,0.0,0.0,,,
9023,1463.0,44.0,3.01,,,1594.0
9223,391.0,2.0,51.0,,,
9024,2836.0,42.0,1.49,141.04,19.990784,3767.1428
7808,2699.0,80.0,2.99,,,
3003,1668.5,67.0,3.94,136.22,12.472471,1981.6666
8897,417.0,23.0,5.56,,,
4809,1972.0,70.0,3.56,,,
8143,180.0,0.0,0.0,,,
3121,226.0,2.0,89.0,,,
2471,233.0,10.0,4.22,24.57,9.645909,
3232,522.0,18.0,3.47,50.1,10.359282,625.0
7516,4070.0,140.0,3.44,540.6,7.528672,
4712,806.0,11.0,1.37,,,
3544,834.0,12.0,1.46,,,
9031,2803.0,90.0,3.2,198.74,14.169266,3150.0
9993,1157.0,27.0,2.33,,,
7129,1126.0,30.0,2.66,,,
4645,424.0,10.0,2.34,,,
9005,1596.0,32.0,2.0,114.81,13.909939,2144.2856
9723,634.0,3.0,48.0,,,
3123,648.0,18.0,2.78,,,
2445,392.0,20.0,5.13,,,
2485,450.0,20.0,4.43,,,
9656,597.0,15.0,2.51,,,
7578,90.0,15.0,16.67,,,
3524,1437.0,50.0,3.48,,,
9158,777.0,0.0,0.0,114.2,7.1278462,1000.0
6982,583.0,12.0,2.05,,,
3607,374.0,10.0,2.68,,,
3536,131.0,2.0,1.53,,,
8803,2310.0,88.0,3.78,261.89,8.889228,2670.0
7561,641.0,30.0,4.63,128.3,5.0506625,
9081,3300.0,90.0,2.71,,,
9021,2620.5,97.5,3.71,236.07,11.134409,3181.818
3315,96.0,0.0,0.0,,,
9020,3447.0,84.0,2.46,206.2,16.547043,4069.1667
4678,302.0,10.0,3.29,,,
6523,1090.0,42.0,3.8,90.4,12.223451,1328.5714
9204,426.0,7.0,1.69,122.35,3.375562,403.33334
6074,491.0,21.0,4.26,98.3,5.0152593,
2424,599.0,8.0,1.34,,,
9268,384.0,18.0,4.44,110.8,3.6552346,
9305,1963.0,85.0,4.3,,,
2984,730.0,31.0,4.24,231.21,3.1616278,
9503,2293.0,80.0,3.43,328.53,7.1089396,2828.0
9041,3546.0,70.0,1.95,268.53,13.357912,3250.0
9044,2770.5,55.0,1.97,208.44,13.385147,3275.0
5010,260.0,0.0,0.0,,,
6464,404.0,25.0,7.04,110.8,3.871841,
2378,996.0,13.0,1.31,49.8,19.91968,
5271,2251.0,85.0,3.75,,,
3204,518.0,15.0,2.89,,,
3856,539.0,6.0,1.13,,,
9048,1782.0,60.0,3.34,142.01,12.664601,1850.0
3011,183.0,5.0,3.13,,,
9001,2774.0,75.0,2.69,228.03,12.204535,3175.0
2687,484.0,20.0,4.14,,,
9603,1039.0,25.0,2.39,109.8,9.535519,1432.5
7062,793.0,10.57,1.32,,,
9003,2432.5,70.0,2.87,219.4,11.118961,2600.0
3880,943.0,14.0,1.48,52.58,18.029669,1186.6666
9519,1222.0,0.0,0.0,29.21,41.18453,1172.5
6615,241.0,10.0,4.13,135.7,1.7833457,
3109,1006.0,50.0,4.95,167.7,6.0286226,
8835,784.0,40.5,5.12,,,
3422,501.0,8.0,1.62,176.5,2.7932012,
7604,847.0,10.0,1.19,,,
8424,4178.0,172.0,4.1,767.6,5.4637833,4100.0
2747,3000.0,50.0,1.67,,,
8425,1297.0,52.0,3.99,572.6,2.2738388,
9446,673.0,36.0,5.22,,,
7362,794.0,10.0,1.19,,,
5994,1025.0,30.0,2.94,,,
7640,187.0,0.0,0.0,,,
6444,171.0,0.0,0.0,118.62,1.407857,
9082,1275.0,10.0,78.0,,,
2796,513.0,14.0,2.77,,,
8439,2369.5,90.0,3.81,183.11,12.89935,2285.0
7061,639.0,25.0,3.95,133.6,4.7380238,
7212,664.0,20.0,2.96,267.7,2.5214791,
9033,612.0,16.0,2.58,,,
2291,545.0,0.0,0.0,,,
4350,504.0,12.0,2.35,89.0,5.741573,
9536,2179.0,70.0,3.19,,,
4331,688.0,40.0,5.86,144.0,4.7430553,
8593,1310.0,52.0,4.0,109.75,11.85877,1463.3334
9513,3969.0,110.0,2.74,361.22,11.120646,3193.3333
9355,2161.0,40.0,1.85,,,
7515,4450.0,30.0,66.0,,,
2373,411.0,17.0,4.14,,,
2418,588.0,14.0,2.38,,,
5932,636.0,25.0,3.95,79.7,7.9422836,
7040,995.0,34.0,3.43,,,
7831,78.0,2.0,2.6,,,
9835,508.0,10.0,1.99,,,
8894,24.0,0.0,0.0,,,
9514,355.0,8.0,2.3,49.2,7.0731707,490.0
3896,427.0,0.0,0.0,,,
6425,734.0,40.0,5.45,163.71,4.489646,
6186,377.0,16.0,4.27,153.7,2.439818,
4920,1160.0,30.0,2.59,,,
7256,385.0,0.0,0.0,,,
9507,1452.5,55.0,3.77,150.42,9.69286,1870.0
9060,4125.0,80.0,1.92,,,
6699,471.0,25.0,5.4,,,
3202,137.0,6.0,4.26,,,
4755,744.5999755859375,0.0,0.0,-7.61,-97.93692,982.3077
9160,287.0,0.0,0.0,,,
3863,1367.0,20.0,1.59,120.61,10.438603,1278.3334
8473,2906.0,95.0,3.26,406.89,7.1518097,3862.8572
3248,860.0,36.0,4.18,,,
7898,857.0,24.0,2.78,,,
9012,2126.0,0.0,0.0,,,
7372,380.0,0.0,0.0,35.2,10.767045,
9046,2376.0,50.0,2.12,,,
9115,1132.0,5.0,45.0,,,
6412,1969.0,80.0,4.12,226.8,8.56261,2740.0
9229,186.0,0.0,0.0,130.15,1.3753362,
6173,10.0,0.0,0.0,152.1,0.08547008,
9130,1349.0,40.0,2.94,,,
9017,1976.0,10.0,50.0,,,
3494,331.0,6.0,1.8,,,
4735,321.0,7.81,2.44,87.3,3.6655211,
2993,2082.0,100.0,4.83,,,
9508,1649.0,50.0,3.05,163.81,10.005494,1976.0
9812,230.0,0.5,22.0,,,
8260,390.0,7.0,1.8,,,
2435,212.0,8.0,3.77,,,
9505,841.2999877929688,25.0,3.0,148.62,5.6149917,1093.3334
9511,912.0,30.0,3.31,125.2,7.244409,1100.0
9506,997.2999877929688,40.0,3.97,266.72,3.7736204,1455.0
8254,210.0,5.0,2.36,,,
3681,27.0,0.0,0.0,26.8,1.0074627,
7815,275.0,0.0,0.0,,,
9509,908.5999755859375,33.0,3.54,135.69,6.873019,1580.0
5202,478.0,0.0,0.0,55.73,8.595012,596.6667
9501,555.7999877929688,0.0,0.0,211.96,2.664182,355.0
9504,880.2999877929688,30.0,3.43,187.75,4.663648,1017.5
3111,185.0,0.0,0.0,,,
8247,250.0,0.0,0.0,,,
9444,183.0,0.0,0.0,,,
