コード,連動銘柄,連動銘柄名,相関
4053.T,6145.T,ＮＩＴＴＯＫＵ,0.418
4053.T,3107.T,ダイワボウホールディングス,0.417
4053.T,4811.T,ドリーム・アーツ,0.414
4097.T,7482.T,シモジマ,0.493
4097.T,5185.T,フコク,0.463
4097.T,6763.T,帝国通信工業,0.458
4097.T,8793.T,ＮＥＣキャピタルソリューション,0.428
4097.T,6317.T,北川鉄工所,0.427
4097.T,8098.T,稲畑産業,0.427
4097.T,7305.T,新家工業,0.425
4097.T,4095.T,日本パーカライジング,0.418
4097.T,5192.T,三ツ星ベルト,0.415
4097.T,8032.T,日本紙パルプ商事,0.413
4097.T,7294.T,ヨロズ,0.411
4097.T,4471.T,三洋化成工業,0.41
4097.T,4114.T,日本触媒,0.41
4097.T,5357.T,ヨータイ,0.407
4097.T,3284.T,フージャースホールディングス,0.405
4097.T,7593.T,ＶＴホールディングス,0.405
4097.T,6358.T,酒井重工業,0.404
4097.T,9856.T,ケーユーホールディングス,0.404
4097.T,7414.T,小野建,0.403
4097.T,7914.T,共同印刷,0.403
4167.T,7774.T,ジャパン・ティッシュエンジニアリング,0.399
4167.T,4629.T,大伸化学,0.363
4167.T,175A.T,Ｗｉｌｌ　Ｓｍａｒｔ,0.335
4167.T,5391.T,エーアンドエーマテリアル,0.318
4167.T,6363.T,酉島製作所,0.306
4167.T,3804.T,システム　ディ,0.292
4167.T,8104.T,クワザワホールディングス,0.289
4167.T,9229.T,サンウェルズ,0.288
4167.T,4845.T,スカラ,0.283
4167.T,463A.T,インテリックスホールディングス,0.282
4167.T,149A.T,シンカ,0.282
4167.T,8020.T,兼松,0.281
4167.T,9835.T,ジュンテンドー,0.276
4167.T,6383.T,ダイフク,0.276
4167.T,4634.T,ａｒｔｉｅｎｃｅ,0.268
4167.T,7375.T,リファインバースグループ,0.265
4167.T,5842.T,インテグラル,0.265
4167.T,3674.T,オークファン,0.265
4167.T,7059.T,コプロ・ホールディングス,0.264
4167.T,2376.T,サイネックス,0.263
4220.T,6517.T,デンヨー,0.615
4220.T,6912.T,菊水ホールディングス,0.604
4220.T,9511.T,沖縄電力,0.594
4220.T,4203.T,住友ベークライト,0.59
4220.T,9934.T,因幡電機産業,0.549
4220.T,4221.T,大倉工業,0.545
4220.T,3153.T,八洲電機,0.529
4220.T,5703.T,日本軽金属ホールディングス,0.523
4220.T,6952.T,カシオ計算機,0.518
4220.T,8065.T,佐藤商事,0.511
4220.T,2737.T,トーメンデバイス,0.51
4220.T,9902.T,日伝,0.509
4220.T,6617.T,東光高岳,0.506
4220.T,6381.T,アネスト岩田,0.504
4220.T,7504.T,高速,0.503
4220.T,4410.T,ハリマ化成グループ,0.5
4220.T,3433.T,トーカロ,0.495
4220.T,8084.T,ＲＹＯＤＥＮ,0.493
4220.T,3176.T,三洋貿易,0.49
4220.T,6844.T,新電元工業,0.488
4238.T,6859.T,エスペック,0.603
4238.T,7715.T,長野計器,0.598
4238.T,6856.T,堀場製作所,0.579
4238.T,8159.T,立花エレテック,0.571
4238.T,4462.T,石原ケミカル,0.562
4238.T,6113.T,アマダ,0.56
4238.T,6383.T,ダイフク,0.557
4238.T,6622.T,ダイヘン,0.556
4238.T,3132.T,マクニカホールディングス,0.554
4238.T,7995.T,バルカー,0.552
4238.T,3436.T,ＳＵＭＣＯ,0.551
4238.T,6125.T,岡本工作機械製作所,0.551
4238.T,6361.T,荏原製作所,0.548
4238.T,5333.T,ＮＧＫ,0.542
4238.T,6474.T,不二越,0.54
4238.T,6368.T,オルガノ,0.538
4238.T,3433.T,トーカロ,0.538
4238.T,6785.T,鈴木,0.534
4238.T,7970.T,信越ポリマー,0.534
4238.T,6981.T,村田製作所,0.534
4284.T,6222.T,島精機製作所,0.476
4284.T,8093.T,極東貿易,0.468
4284.T,3660.T,アイスタイル,0.46
4284.T,156A.T,マテリアルグループ,0.459
4284.T,8707.T,岩井コスモホールディングス,0.459
4284.T,5586.T,Ｌａｂｏｒｏ．ＡＩ,0.455
4284.T,7722.T,国際計測器,0.449
4284.T,2498.T,オリエンタルコンサルタンツホールディングス,0.448
4284.T,6803.T,ティアック,0.448
4284.T,2428.T,ウェルネット,0.448
4284.T,3771.T,システムリサーチ,0.448
4284.T,4685.T,菱友システムズ,0.445
4284.T,8076.T,カノークス,0.443
4284.T,3984.T,ユーザーローカル,0.441
4284.T,3675.T,クロス・マーケティンググループ,0.439
4284.T,4498.T,サイバートラスト,0.439
4284.T,6496.T,中北製作所,0.435
4284.T,2307.T,クロスキャット,0.433
4284.T,5933.T,アルインコ,0.432
4284.T,3447.T,信和,0.432
4310.T,2335.T,キューブシステム,0.411
4310.T,3836.T,アバントグループ,0.402
4310.T,9928.T,ミロク情報サービス,0.392
4310.T,2307.T,クロスキャット,0.39
4310.T,6539.T,ＭＳ－Ｊａｐａｎ,0.386
4310.T,3393.T,スターティアホールディングス,0.383
4310.T,6199.T,セラク,0.382
4310.T,6050.T,イー・ガーディアン,0.381
4310.T,9856.T,ケーユーホールディングス,0.381
4310.T,4477.T,ＢＡＳＥ,0.376
4310.T,9743.T,丹青社,0.371
4310.T,8157.T,都築電気,0.369
4310.T,9248.T,人・夢・技術グループ,0.368
4310.T,9644.T,タナベコンサルティンググループ,0.368
4310.T,9715.T,トランス・コスモス,0.367
4310.T,9622.T,スペース,0.367
4310.T,5933.T,アルインコ,0.365
4310.T,3076.T,あい　ホールディングス,0.363
4310.T,3771.T,システムリサーチ,0.359
4310.T,3668.T,コロプラ,0.359
4317.T,6149.T,小田原エンジニアリング,0.396
4317.T,6345.T,アイチ　コーポレーション,0.393
4317.T,3452.T,ビーロット,0.384
4317.T,5869.T,早稲田学習研究会,0.381
4317.T,3486.T,グローバル・リンク・マネジメント,0.372
4317.T,5957.T,日東精工,0.371
4317.T,3236.T,プロパスト,0.367
4317.T,3320.T,クロスプラス,0.366
4317.T,7239.T,タチエス,0.362
4317.T,2986.T,ＬＡホールディングス,0.36
4317.T,2429.T,ワールドホールディングス,0.359
4317.T,3447.T,信和,0.358
4317.T,3201.T,日本毛織,0.358
4317.T,8253.T,クレディセゾン,0.35
4317.T,8020.T,兼松,0.348
4317.T,6803.T,ティアック,0.347
4317.T,8928.T,穴吹興産,0.347
4317.T,287A.T,黒田グループ,0.347
4317.T,6485.T,前澤給装工業,0.345
4317.T,8037.T,カメイ,0.345
4465.T,8887.T,シーラホールディングス,0.43
4465.T,8093.T,極東貿易,0.429
4465.T,2975.T,スター・マイカ・ホールディングス,0.426
4465.T,9709.T,ＮＣＳ＆Ａ,0.422
4465.T,4212.T,積水樹脂,0.411
4465.T,7266.T,今仙電機製作所,0.41
4465.T,6919.T,ケル,0.406
4465.T,1762.T,高松コンストラクショングループ,0.405
4465.T,2009.T,鳥越製粉,0.404
4465.T,7068.T,フィードフォースグループ,0.402
4465.T,8020.T,兼松,0.399
4465.T,1717.T,明豊ファシリティワークス,0.39
4465.T,7241.T,フタバ産業,0.387
4465.T,9765.T,オオバ,0.386
4465.T,4231.T,タイガースポリマー,0.386
4465.T,1833.T,奥村組,0.385
4465.T,3486.T,グローバル・リンク・マネジメント,0.384
4465.T,7226.T,極東開発工業,0.384
4465.T,7191.T,イントラスト,0.382
4465.T,4634.T,ａｒｔｉｅｎｃｅ,0.382
4491.T,5974.T,中国工業,0.584
4491.T,3892.T,岡山製紙,0.498
4491.T,7067.T,ブランディングテクノロジー,0.455
4491.T,241A.T,ＲＯＸＸ,0.403
4491.T,7074.T,トゥエンティーフォーセブンホールディングス,0.386
4491.T,5597.T,ブルーイノベーション,0.382
4491.T,7643.T,ダイイチ,0.319
4491.T,4728.T,トーセ,0.302
4491.T,9033.T,広島電鉄,0.298
4491.T,4925.T,ハーバー研究所,0.29
4491.T,2340.T,極楽湯ホールディングス,0.289
4491.T,7046.T,ＴＤＳＥ,0.282
4491.T,3096.T,オーシャンシステム,0.28
4491.T,278A.T,Ｔｅｒｒａ　Ｄｒｏｎｅ,0.279
4491.T,9763.T,丸建リース,0.276
4491.T,369A.T,エータイ,0.27
4491.T,2654.T,アスモ,0.267
4491.T,6982.T,リード,0.267
4491.T,8207.T,テンアライド,0.266
4491.T,4598.T,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ,0.266
4516.T,6615.T,ユー・エム・シー・エレクトロニクス,0.446
4516.T,4887.T,サワイグループホールディングス,0.36
4516.T,4587.T,ペプチドリーム,0.336
4516.T,4662.T,フォーカスシステムズ,0.332
4516.T,3668.T,コロプラ,0.313
4516.T,7575.T,日本ライフライン,0.31
4516.T,4578.T,大塚ホールディングス,0.298
4516.T,2326.T,デジタルアーツ,0.297
4516.T,2982.T,ＡＤワークスグループ,0.297
4516.T,3407.T,旭化成,0.293
4516.T,4553.T,東和薬品,0.293
4516.T,4503.T,アステラス製薬,0.292
4516.T,2217.T,モロゾフ,0.288
4516.T,3020.T,アプライド,0.28
4516.T,4502.T,武田薬品工業,0.279
4516.T,7539.T,アイナボホールディングス,0.275
4516.T,8566.T,リコーリース,0.275
4516.T,4318.T,クイック,0.274
4516.T,4534.T,持田製薬,0.273
4516.T,9799.T,旭情報サービス,0.273
4526.T,2602.T,日清オイリオグループ,0.624
4526.T,8130.T,サンゲツ,0.587
4526.T,9347.T,日本管財ホールディングス,0.567
4526.T,2270.T,雪印メグミルク,0.563
4526.T,3028.T,アルペン,0.563
4526.T,2933.T,紀文食品,0.562
4526.T,8850.T,スターツコーポレーション,0.557
4526.T,2613.T,Ｊ－オイルミルズ,0.554
4526.T,7438.T,コンドーテック,0.551
4526.T,2053.T,中部飼料,0.551
4526.T,5011.T,ニチレキグループ,0.55
4526.T,2001.T,ニップン,0.549
4526.T,3284.T,フージャースホールディングス,0.544
4526.T,9007.T,小田急電鉄,0.536
4526.T,7508.T,Ｇ‐７ホールディングス,0.534
4526.T,2004.T,昭和産業,0.533
4526.T,1762.T,高松コンストラクショングループ,0.532
4526.T,2296.T,伊藤ハム米久ホールディングス,0.527
4526.T,1301.T,極洋,0.527
4526.T,9715.T,トランス・コスモス,0.525
4577.T,5902.T,ホッカンホールディングス,0.507
4577.T,8125.T,ワキタ,0.498
4577.T,7458.T,第一興商,0.473
4577.T,2153.T,Ｅ・Ｊホールディングス,0.47
4577.T,8999.T,グランディハウス,0.464
4577.T,5959.T,岡部,0.463
4577.T,7987.T,ナカバヤシ,0.462
4577.T,3284.T,フージャースホールディングス,0.456
4577.T,5976.T,高周波熱錬,0.455
4577.T,7294.T,ヨロズ,0.453
4577.T,4548.T,生化学工業,0.453
4577.T,5357.T,ヨータイ,0.452
4577.T,9832.T,オートバックスセブン,0.451
4577.T,9347.T,日本管財ホールディングス,0.45
4577.T,2613.T,Ｊ－オイルミルズ,0.45
4577.T,7840.T,フランスベッドホールディングス,0.45
4577.T,2117.T,ウェルネオシュガー,0.448
4577.T,2733.T,あらた,0.446
4577.T,8864.T,空港施設,0.445
4577.T,4249.T,森六,0.443
4595.T,1882.T,東亜道路工業,0.561
4595.T,3320.T,クロスプラス,0.541
4595.T,2429.T,ワールドホールディングス,0.541
4595.T,5976.T,高周波熱錬,0.54
4595.T,7231.T,トピー工業,0.535
4595.T,4548.T,生化学工業,0.534
4595.T,5185.T,フコク,0.521
4595.T,5351.T,品川リフラ,0.519
4595.T,7914.T,共同印刷,0.518
4595.T,4880.T,セルソース,0.514
4595.T,3486.T,グローバル・リンク・マネジメント,0.514
4595.T,2153.T,Ｅ・Ｊホールディングス,0.507
4595.T,9729.T,トーカイ,0.498
4595.T,5959.T,岡部,0.496
4595.T,8093.T,極東貿易,0.495
4595.T,5933.T,アルインコ,0.495
4595.T,9856.T,ケーユーホールディングス,0.494
4595.T,4116.T,大日精化工業,0.493
4595.T,4611.T,大日本塗料,0.493
4595.T,8037.T,カメイ,0.492
4667.T,6730.T,アクセル,0.502
4667.T,4378.T,ＣＩＮＣ,0.488
4667.T,5586.T,Ｌａｂｏｒｏ．ＡＩ,0.458
4667.T,6850.T,チノー,0.454
4667.T,4382.T,ＨＥＲＯＺ,0.441
4667.T,4238.T,ミライアル,0.433
4667.T,6125.T,岡本工作機械製作所,0.429
4667.T,7283.T,愛三工業,0.427
4667.T,4251.T,恵和,0.427
4667.T,3788.T,ＧＭＯグローバルサイン・ホールディングス,0.426
4667.T,6258.T,平田機工,0.421
4667.T,6473.T,ジェイテクト,0.42
4667.T,8616.T,東海東京フィナンシャル・ホールディングス,0.415
4667.T,7287.T,日本精機,0.415
4667.T,156A.T,マテリアルグループ,0.414
4667.T,6272.T,レオン自動機,0.412
4667.T,6479.T,ミネベアミツミ,0.412
4667.T,5333.T,ＮＧＫ,0.406
4667.T,4997.T,日本農薬,0.406
4667.T,4996.T,クミアイ化学工業,0.405
4673.T,7525.T,リックス,0.48
4673.T,6279.T,瑞光,0.457
4673.T,8095.T,アステナホールディングス,0.442
4673.T,7287.T,日本精機,0.438
4673.T,5527.T,ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ,0.436
4673.T,6338.T,タカトリ,0.435
4673.T,8093.T,極東貿易,0.434
4673.T,5195.T,バンドー化学,0.433
4673.T,7224.T,新明和工業,0.432
4673.T,4045.T,東亞合成,0.432
4673.T,5570.T,ジェノバ,0.431
4673.T,6919.T,ケル,0.431
4673.T,1914.T,日本基礎技術,0.429
4673.T,5632.T,三菱製鋼,0.429
4673.T,7239.T,タチエス,0.429
4673.T,3562.T,Ｎｏ．１,0.426
4673.T,6381.T,アネスト岩田,0.424
4673.T,6493.T,ＮＩＴＴＡＮ,0.424
4673.T,369A.T,エータイ,0.424
4673.T,6358.T,酒井重工業,0.424
4750.T,4495.T,アイキューブドシステムズ,0.343
4750.T,5121.T,藤倉コンポジット,0.331
4750.T,9854.T,愛眼,0.321
4750.T,4017.T,クリーマ,0.309
4750.T,4587.T,ペプチドリーム,0.308
4750.T,2385.T,総医研ホールディングス,0.303
4750.T,9162.T,ブリーチ,0.301
4750.T,7198.T,ＳＢＩアルヒ,0.296
4750.T,3962.T,チェンジホールディングス,0.295
4750.T,7047.T,ポート,0.288
